title	tags
I was shocked too...illiteracy is a bad bad disease	['quran']
RT @dondekojo: My TL is funny because people that believe in Talking flyers are criticizing people that believe you can’t make a Quran Cake…	['quran']
RT @logicalislam: If you do good, you do good for yourselves; and if you do evil, [you do it] to yourselves."Al-Quran 17:7	['quran']
RT @SteveSkojec: Islam: it's from the devil. https://t.co/eJJJZ4cduk	['quran']
RT @Voice_For_India: A 12 year old girl ganged raped in UK &amp; passed around like meat, the victim said she lost count of the number of men s…	['quran']
@Zackula2 @Sara90698329 @alllibertynews @mahamahamaya @aliamjadrizvi @LaIlahaIllaAna @TheEconomist @MoTheAtheist No… https://t.co/CbuXCZtQUv	['quran']
RT @Riqueza_cakes: Dear Arewa Twitter  ;kindly Google Quran cake on your phones!After doing that;pls come for for all the bakers  who have…	['quran']
RT @MrOdanz: A Muslim group/client made a request for a Quran-themed cake.The baker made and delivered the cake and clients are happy.But…	['quran']
RT @Riqueza_cakes: Delivered  to Ikorodu!A Quran cake!Pls kindly RT.We makes for all occasions! https://t.co/2T5NNXK5MY	['quran']
RT @ExpressPodcasts: On Friday, all four accused in the November 27 rape and murder of a vet in Hyderabad were shot dead by Telangana polic…	['murder', 'murder']
RT @JohnDavisJDLLM: Another early leader of second wave feminism wrote the SCUM Manifesto (Society for Cutting up Men).On June 28, Solana…	['murder']
It would only take one change to make Hallmark Christmas Movies horrible murder movies: Female goes for a walk/gets… https://t.co/GBSRkr1roa	['murder', 'murder']
RT @MaajidNawaz: Only 5 years ago, Corbyn was a keynote speaker in London CELEBRATING the 35th anniversary of the establishment of the desp…	['murder']
The two aren’t mutually exclusive. It is legally incorrect to say it wasn’t a murder. It definitely was murder un… https://t.co/NJB3j8s6dM	['murder', 'murder']
@bbclaurak That'll go down well with the vegetarians. Slippery murder.	['murder']
RT @mitchellreports: Accepting the Saudi King’s apology without demanding they investigate is shocking. No demand for accountability. https…	['murder']
@TomthunkitsMind @HeyTracyFacey One of the major intersections: first foreign visit; nat sec info; huge ‘loans’ to… https://t.co/iPSqjvihux	['murder']
So when an AMERICAN person of color commits a shooting, it is seen as a terroristic crime. But when a white AMERICA… https://t.co/oV49mXTyLy	['murder']
This proof that no woman in America is single SINGLE	['murder']
RT @ProfaneFeminist: I just found out that my cousin was shot and killed last night in a murder/suicide committed by her boyfriend. She has…	['murder']
RT @Ruptly: Thousands in #Malta call for 'justice' over #DaphneCaruanaGalizia murder https://t.co/xtayIEYHoJ	['Malta', 'DaphneCaruanaGalizia']
@AlfredToshLines Has there been a murder?	['murder']
@moviemenfess Sherlock holmes, the da vinci code, murder on the orient express, the four horsemen, apa lagi yak	['murder', 'murder']
RT @gtconway3d: you would think that @realDonaldTrump would have known enough to conduct a total and complete shutdown on making obsequious…	['murder']
RT @PhilipRucker: Trump’s instinct after Florida killings is to protect the Saudis — just as it was after the brutal murder of Jamal Khasho…	['murder', 'murder']
RT @kiayagbon: Ghana 🇬🇭 murder Nigeria 🇳🇬 because of this  Cardi B outfit #CardiBInAccra #CardiInGhana #khebabchallenge https://t.co/KA2r43…	['CardiBInAccra', 'CardiInGhana', 'khebabchallenge']
@moviemenfess Murder on the orient Express	['murder']
RT @uncooljerk: me during 2017 election: big bag of cans for the lads wonder what the absolute boys corbyn and mcdonnell will be drinking i…	['murder']
RT @ProfaneFeminist: I just found out that my cousin was shot and killed last night in a murder/suicide committed by her boyfriend. She has…	['murder']
RT @HHaley816: @RepMattGaetz It was murder. The Saudi national purchased the gun easily through a hunting license loophole. You, Matt Gaetz…	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @AshishSinghLIVE: Bombay HC confirms life imprisonment to Arun Gawli in a murder case	['murder', 'murder']
RT @55krissi55: @BenJolly9 @AngelaRayner Andrew Neil quotes statistics that disagree with @Channel4 @cathynewman https://t.co/FRXO3SYxdV#…	['murder']
@NotMeNotNever @TKOdarkshadow @TamAviv88 @Xenophon13 @AzNrAvEcHiLd6i9 @TheQuartering Yeah and murder will never be… https://t.co/ozLIRUamI0	['murder', 'murder']
Never before in my lifetime has a president chosen foreign despots over his own countrymen. After the hideous murde… https://t.co/VdlZXRBbr4	['murder']
@moviemenfess Selera gue lebih ke Murder On The Orient Express.	['murder']
and claims he committed a murder 1100 miles away from where he was 2 hours earlier. Man this man really confessed t… https://t.co/sLR8NwL4EA	['murder', 'murder']
@mithisa_motho @boitumelolutha1 I mentioned to her that the murder of children statistically is being done more by… https://t.co/srKRjligmR	['murder', 'murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @KeithOlbermann: SHE’S NOT AGGRESSIVE, SHE’S TERRIFIED. Maybe because she’s slated to die anonymously in a kill shelter Tuesday? Amazon…	['murder']
If I have another chest infection like last January.. I’m gonna murder someone	['murder', 'murder']
RT @advsanwar: New NCRB Report of U.PNumber Of Offences: 310084Murder: 4779 RankDowry Death: 2711 Attempt : 9 Women's Assault: 13139…	['murder']
RT @fishplums: first his son's murdered, then he asks for his murder not to be used to justify crackdowns or violent rhetoric, which Johnso…	['murder', 'murder']
@moviemenfess murder on the orient express👍🏻	['murder', 'murder']
RT @gtconway3d: you would think that @realDonaldTrump would have known enough to conduct a total and complete shutdown on making obsequious…	['murder']
RT @AshishSinghLIVE: Bombay HC confirms life imprisonment to Arun Gawli in a murder case	['murder', 'murder']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'murder']
RT @Vissunaidu999: @HeroManoj1 Dear gud manoj gaaru plz do respond sir....ee papa ni rape and murder chesi 2 years avthundhi....plz figh…	['murder', 'murder']
@paulswaj By consensually allowing it to occur on his property he is complicit with it. If I let people commit murd… https://t.co/qL6prJq81X	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'murder']
RT @DakotaErdmann: The best way to avoid the death penalty is to NOT commit murder. My heart always goes with the real victims. Not the mur…	['murder']
RT @gtconway3d: you would think that @realDonaldTrump would have known enough to conduct a total and complete shutdown on making obsequious…	['murder']
RT @myersofhallow: I'm a murdering psychopath who stalks. Lurie is my last victim. She looks like my sister that I murdered. I must murder…	['murder']
RT @SanjeevSanskrit: Truth is that entire protest brigade just jumped on Unnao case only because they saw Brahmin names in accused. No symp…	['murder']
RT @davidhogg111: Somehow the white nationalist that shot up my school was not? https://t.co/heH0sW3lLt	['murder']
RT @MrCampbell98: When Bobby Shmurda was talking about Murder cases and attempted murders you lot were throwing caps in the air and dancing…	['murder']
@moviemenfess Murder on the orient express	['murder']
All right, Feline Tarantino	['murder']
RT @gerrycanavan: An underappreciated aspect of media bubbles: Democrats simply do not know and cannot understand Republicans consume media…	['murder']
RT @Thesixler: It’s important to note that Tesla had an employee that it didn’t like so they sent him to a warehouse and then told police t…	['murder']
RT @DocVatsa: SIT SIT everywhere, not a conviction in sight! :( https://t.co/nQLf3lWklo	['murder']
RT @CactusFlower_1: 👇Anyone who votes for the Democratic Party, votes for murder!#GoodVSEvil #ProLife💕🙏🏻#FourMoreYears🇺🇸@POTUS🇺🇸 https://t.…	['GoodVSEvil', 'ProLife', 'FourMoreYears']
RT @PhilipRucker: Trump’s instinct after Florida killings is to protect the Saudis — just as it was after the brutal murder of Jamal Khasho…	['murder', 'murder']
RT @davidhogg111: Somehow the white nationalist that shot up my school was not? https://t.co/heH0sW3lLt	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @ATLMusicPlug: You knew he was going to murder the freestyle once he passed the blunt 🤣🤣 https://t.co/lWC1ROss1c	['murder', 'murder']
Murder murder, broad day, I got tears, I can't let 'em outI can't take it, I can't take it no more, I'm 'bout to spaz out	['murder']
@moviemenfess Murder on the Orient Express gak sebagus itu	['murder']
RT @PahlaviReza: Atrocities in Iran are crimes against humanity: systematic jailing, torturing &amp; killing of countless Iranians based on cul…	['murder']
RT @davidhogg111: Somehow the white nationalist that shot up my school was not? https://t.co/heH0sW3lLt	['murder']
RT @Tammyocanada: @SpunkyAlternate @ShariFreeWill Social Murder: Knowingly causing of the inevitable premature death of members of an oppre…	['murder']
@moviemenfess Murder on the orient express	['murder']
@gtmshetty @Gurajaforu Useless bugger...Why will I tweet this, you MoFu? https://t.co/KNWSqjLEOY	['murder']
RT @davidhogg111: Somehow the white nationalist that shot up my school was not? https://t.co/heH0sW3lLt	['murder']
RT @DakotaErdmann: The best way to avoid the death penalty is to NOT commit murder. My heart always goes with the real victims. Not the mur…	['murder']
racist? a justice system?!	['murder']
Banker Under A Lot Of Stress Stabs Wife And Children In Shocking Murder-Suicide &amp;#8212; Family Looked Fine On Thank… https://t.co/NuRXibkjga	['murder']
@tyler3doyle6 @godeviIs @xxjay__ @halielynn34 WHO DID HE MURDER?????? TELL ME, PLEASE. HE WAS MURDERED 💀	['murder']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'murder']
RT @yeny0207: Israel Is Killing Children Asleep In Their Homes. Humans. Not Numbers. Again.*So many cruelty and even murder of the child…	['murder', 'murder']
RT @TheKalyanDotCom: @AskAnshul @smritiirani please look into this issue Sexual abuse and murder of SSC student Sugali Preethi in Kurnool…	['murder', 'murder']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'murder']
RT @dkrwilliams: Where are your tears @Alyssa_Milano ? https://t.co/Ucz5FbImYf	['murder']
Another hate crime: Young male black Army lieutenant stabbed to death 3 days before his BS graduation for refusing… https://t.co/NfYYlrjmT8	['murder']
RT @LabourLeft: Crime is UP in every category in Tory Britain:Knife Crime UP 22%Gun Crime UP 11%Murder UP 9%And Tories cut Police budg…	['murder']
Mountains of Skulls and Rivers of Blood: Murder He Recorded and Planned..: Ut... https://t.co/M82c6NKdbr via @amazon	['murder']
RT @PhilipRucker: Trump’s instinct after Florida killings is to protect the Saudis — just as it was after the brutal murder of Jamal Khasho…	['murder', 'murder']
RT @alwaysanilyadav: 10 days lope Disha murder case lo accusers ni encounter chesaru3 years autunna Preethi murder case lo accusers ni ep…	['murder', 'murder', 'murder']
RT @yeny0207: @boedz_jayz @LexiBardot1 @Th2shay Yes.. in war laws, They are not allow to kill children.. Actually, israel.. whatsoever the…	['murder']
RT @gtconway3d: you would think that @realDonaldTrump would have known enough to conduct a total and complete shutdown on making obsequious…	['murder']
RT @davidhogg111: Somehow the white nationalist that shot up my school was not? https://t.co/heH0sW3lLt	['murder']
RT @Thesixler: It’s important to note that Tesla had an employee that it didn’t like so they sent him to a warehouse and then told police t…	['murder']
RT @DrJwalaG: BJP Leads In 12 Seats, Congress 2.If people have still voted for the rebels ,then something seriously wrong with them .Mone…	['murder']
RT @theRohitBansal: @PritishNandy @DrSYQuraishi It is a little more than thievery, IMHO. It’s *murder*Why hasn’t tweeple/NDMC identified…	['murder']
RT @davidhogg111: Somehow the white nationalist that shot up my school was not? https://t.co/heH0sW3lLt	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @The_Law_Boy: judge the cops all you want, you have NO idea how you'd react in a hostage crisis so it's easy to say you wouldn't murder…	['murder']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'murder']
RT @mitchellreports: Accepting the Saudi King’s apology without demanding they investigate is shocking. No demand for accountability. https…	['murder']
RT @ProfaneFeminist: I just found out that my cousin was shot and killed last night in a murder/suicide committed by her boyfriend. She has…	['murder']
RT @ProfaneFeminist: I just found out that my cousin was shot and killed last night in a murder/suicide committed by her boyfriend. She has…	['murder']
RT @ProfaneFeminist: I just found out that my cousin was shot and killed last night in a murder/suicide committed by her boyfriend. She has…	['murder']
@JaneCaro Its not "ur body". Its murder. Plain and simple. But feminism gives a way to block out ur guilt.	['murder']
RT @davidhogg111: Somehow the white nationalist that shot up my school was not? https://t.co/heH0sW3lLt	['murder']
RT @BarstoolOSU: Brutus witnessed a murder 😳 https://t.co/WYcI6s5RdA	['murder', 'murder']
RT @David_Challen: TONIGHT at 9pm on @BBCTwo our family’s story will be heard.We’ve suffered for almost a decade. A death of a father, th…	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
isn't it crazy how we hear things on the news or read shit online or watch documentaries about murder victims or ma… https://t.co/5iSTGtweiO	['murder', 'murder']
RT @KNeferhetep: You weren’t sent into this world to expect to die young. Don’t let the devil convince you otherwise. Outlive the one who d…	['murder']
RT @ProfaneFeminist: I just found out that my cousin was shot and killed last night in a murder/suicide committed by her boyfriend. She has…	['murder']
RT @jemce: They didn’t #murder this couple on their #farmThey didn’t #rape the wifeThis isn’t a #FarmMurder statistic Won’t make any li…	['murder', 'farm', 'rape', 'FarmMurder']
@moviemenfess Murder on the Orient Express.	['murder']
RT @BuzzPatterson: When and where did you serve in combat? Are you in the chain of command of this soldier? Have you prosecuted under the U…	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @gtconway3d: you would think that @realDonaldTrump would have known enough to conduct a total and complete shutdown on making obsequious…	['murder']
RT @gtconway3d: you would think that @realDonaldTrump would have known enough to conduct a total and complete shutdown on making obsequious…	['murder']
RT @mitchellreports: Accepting the Saudi King’s apology without demanding they investigate is shocking. No demand for accountability. https…	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @rosethornreaper: #rwby7spoilers Renora kiss                Penny gets finally happened!       framed for…	['rwby7spoilers']
RT @redwins3_first: @SenSanders Liberal ladies wake up, the pure ignorance in your minds is a disgrace to ALL mothers. Berns poll #s down,…	['s']
RT @Telugodu__: @AskAnshul These are the evidences for Preethi's murder and rape retweet max.#JusticeForSugaliPreethi#JusticeDeniedForSug…	['JusticeForSugaliPreethi']
RT @mitchellreports: Accepting the Saudi King’s apology without demanding they investigate is shocking. No demand for accountability. https…	['murder']
RT @JudyWhaleCove: @atrupar As is it’s “normal” to record a terrorist attack, a murder. Just casual everyday behavior.  We all do it. That…	['murder']
RT @BenGoldsmith: The way the father of the boy killed on London Bridge is accusing Boris of using his son’s murder for political capital,…	['murder', 'murder']
RT @rakeshfilm: Dear Election Commission of India: Do you still exist?Apparently, it was to ensure free and fair voting that EC structure…	['murder']
RT @gtconway3d: you would think that @realDonaldTrump would have known enough to conduct a total and complete shutdown on making obsequious…	['murder']
RT @michaelharriot: Thread: 50 years ago, on Dec. 4, 1969, Chicago cops killed 21-year-old Black Panther, Fred HamptonHampton's death was…	['murder']
RT @CoreysDigs: First Judge recuses himself. Second judge requests his assignment to case be terminated. We are now on to the third judge.…	['murder']
pretty mad at myself for watching sharp objects when i knew it was about murder (can’t help that amy adams is so be… https://t.co/4UyqnEHpec	['murder', 'murder']
Most murder mystery documentaries are actually just about how terrible the police were at investigating and interro… https://t.co/UnMtZAUXte	['murder', 'murder']
RT @mitchellreports: Accepting the Saudi King’s apology without demanding they investigate is shocking. No demand for accountability. https…	['murder']
RT @MomsDemand: Megan Montgomery, 31, was found shot to death last Sunday at an Alabama athletic complex parking lot. Megan had obtained a…	['murder']
The headlines are cruel, no mentioning of a gang of 7.They only talk about "a fight" and it reads like he had the… https://t.co/lwHerEpefZ	['murder']
RT @IAmChrisRamsey: Can we just take a minute to celebrate the fact that a professional dancer who has been trying to teach me to dance for…	['murder']
RT @mitchellreports: Accepting the Saudi King’s apology without demanding they investigate is shocking. No demand for accountability. https…	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'murder']
RT @SeekUFindQ1: It was terrorism. It was murder. It was a crime against the American people. Did I mention that 11 of the 9/11 hijackers w…	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @CactusFlower_1: 👇Anyone who votes for the Democratic Party, votes for murder!#GoodVSEvil #ProLife💕🙏🏻#FourMoreYears🇺🇸@POTUS🇺🇸 https://t.…	['GoodVSEvil', 'ProLife', 'FourMoreYears']
@CourtneySoliday someone report courtney for trying to murder me with these tweets	['murder', 'murder']
Coven, asylum, Roanoke, 1984, murder house. https://t.co/5gYuDD3JUD	['murder', 'murder']
RT @David_Challen: TONIGHT at 9pm on @BBCTwo our family’s story will be heard.We’ve suffered for almost a decade. A death of a father, th…	['murder']
RT @davidhogg111: Somehow the white nationalist that shot up my school was not? https://t.co/heH0sW3lLt	['murder']
RT @fishplums: first his son's murdered, then he asks for his murder not to be used to justify crackdowns or violent rhetoric, which Johnso…	['murder', 'murder']
RT @manthaa16: my dad would go to prison for murder on my wedding day if this happened to me https://t.co/jVGKO80rst	['murder', 'murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
Even when they don't need to, politicians will always protect their own. They will disrespect and dishonour their o… https://t.co/zus84yYd8C	['murder']
@moviemenfess Interstellar is way much better than murder on the orient express	['murder', 'murder']
RT @yadavtejashwi: After bone chilling gang rapes &amp; murders in Buxer, Samastipur,Darbhanga,Gopalganj another horrifying rape &amp; Murder of mi…	['murder']
@moviemenfess Murder on the orient express 😍	['murder']
I visited Augsberg about 4yrs ago - perfectly safe - not a nog sub primate in sight.	['murder']
RT @PahlaviReza: Atrocities in Iran are crimes against humanity: systematic jailing, torturing &amp; killing of countless Iranians based on cul…	['murder']
A definite must watch 👇 #coercivecontrol BBC Two, tonight, 9pm 🙌	['coercivecontrol']
RT @VijayaRahatkar: ...Because We yet to hang Nirbhaya's rapist. We have seen death of rapist of Jyotikumari from Pune was set aside due to…	['murder']
RT @davidhogg111: Somehow the white nationalist that shot up my school was not? https://t.co/heH0sW3lLt	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
@moviemenfess Murder on the Orient Express 9/10	['murder']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'murder']
RT @Satyend03590026: #CitizenshipAmendmentBill2019The murder of Constitution is going on in Loksabha in Broad Day Light. Citizenship on th…	['CitizenshipAmendmentBill2019']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
Brandon Farley is a threat to our communities and provides kill lists to Atomwaffen.	['murder']
RT @MeritLaw: My office has been formally retained to represent the family of #CameronLamb who was killed by KCPD Tuesday December 3, 2019…	['CameronLamb']
RT @Satyend03590026: #CitizenshipAmendmentBill2019The murder of Constitution is going on in Loksabha in Broad Day Light. Citizenship on th…	['CitizenshipAmendmentBill2019']
RT @ProfaneFeminist: I just found out that my cousin was shot and killed last night in a murder/suicide committed by her boyfriend. She has…	['murder']
RT @fishplums: first his son's murdered, then he asks for his murder not to be used to justify crackdowns or violent rhetoric, which Johnso…	['murder', 'murder']
another day in @tedwheeler's Portland, another murder at the hands of the police force that holds the mayor's leash… https://t.co/HY8mUlPnBL	['murder', 'murder']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'murder']
RT @mayor_anderson: Today marks the 39th anniversary of the murder of the one and only John Lennon. I remember what I was doing when I hear…	['murder', 'murder']
RT @officiallPreet: Rapists &amp; Murder's of #Nirbhaya will hanged on 16th Dece at 5 AmFinally justice is Gonna be served 👏Can't wait Anym…	['Nirbhaya']
RT @fred_guttenberg: .@mattgaetz, this was murder.  This was gun violence.  This murderer used a legally purchased gun to commit this crime…	['murder']
RT @UgoIkeakor: David is blaming Reinhard Bonnke for the murder that happened in Kano in October 1991. Religious fanatics killed Christians…	['murder', 'murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @iamtarun164: These are the evidences for Preethi's murder and rape retweet max.#JusticeForSugaliPreethi#JusticeDeniedForSugaliPreethi…	['JusticeForSugaliPreethi', 'JusticeDeniedForSugaliPreethi']
RT @davidhogg111: Somehow the white nationalist that shot up my school was not? https://t.co/heH0sW3lLt	['murder']
RT @SketchesbyBoze: me at 16: I want the prettiest girl in school to ask me to promme at 22: I need to marry someone who loves and unders…	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @PhilipRucker: Trump’s instinct after Florida killings is to protect the Saudis — just as it was after the brutal murder of Jamal Khasho…	['murder', 'murder']
Between these two GoI’d Rappers who will murder #RiddimOfTheGods with their HipHop versions 🤦‍♀️Can’t wait 💥💥🔥🔥… https://t.co/HiikYvV66q	['RiddimOfTheGods']
Mohamed Bin Salomon is responsible for Khashoggi's murder, 9/11 happened at the hands of Saudi terrorists. Pensacol… https://t.co/vaofiky408	['murder']
RT @ANI: Supreme Court to hear on December 11 a petition seeking registration of FIR, investigation and action against police personnel inv…	['murder']
@PeterKhalilMP Tldr We should but surely we can't while we have bipattisan support for torture and murder in concen… https://t.co/bO5nW9Wrty	['murder', 'murder']
RT @WilliamNaughto3: help them if you can👍👏🙈🙉🙊✝️ https://t.co/37YT2d6m8R	['murder']
RT @OutlawRadioABS: ****PLEASE RETWEET - MURDER IN SOUTH AFRICA*** @realDonaldTrump @LanaMarks @SecPompeo @TuckerCarlson Animal lover, Cath…	['murder']
@Noratoriou5 @HurtfulN @seth_edmunds @kwchylinski @gsustkthewheel @SisterGail @markknoller Another 20 year old brai… https://t.co/uEXtwHoOgq	['murder']
RT @Mr_Meowwwgi: Murder cloud takes down threat. https://t.co/PF4TIcj5uI	['murder']
RT @CoreysDigs: First Judge recuses himself. Second judge requests his assignment to case be terminated. We are now on to the third judge.…	['murder']
RT @MintPressNews: @MnarMuh @_whitneywebb Since then they’ve played a key role in #Ukraine’s civil war, promoting mass murder of minority g…	['Ukraine']
RT @ProfaneFeminist: I just found out that my cousin was shot and killed last night in a murder/suicide committed by her boyfriend. She has…	['murder']
RT @Iyervval: Wow! blatant extrajudicial murder, whose perpetrators will be rewarded &amp; celebrated by the state. Worst part is twitter moron…	['murder']
RT @gtconway3d: you would think that @realDonaldTrump would have known enough to conduct a total and complete shutdown on making obsequious…	['murder']
Hey, I think I know someone you could colab with on star wars stuff in the future, @MatPatGT!He's called… https://t.co/Cp0wAJQ2Du	['murder']
@amruthaspeaks see audience is waiting for a murder😈🔪	['murder']
RT @AshishSinghLIVE: Bombay HC confirms life imprisonment to Arun Gawli in a murder case	['murder', 'murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @IAmChrisRamsey: Can we just take a minute to celebrate the fact that a professional dancer who has been trying to teach me to dance for…	['murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @praveentarak22: This two are culprits in little #SugaliPreethi  rape and murder case . #JusticeForSugaliPreethi https://t.co/P0QJ5mYINP	['SugaliPreethi', 'JusticeForSugaliPreethi']
RT @IAmChrisRamsey: Can we just take a minute to celebrate the fact that a professional dancer who has been trying to teach me to dance for…	['murder']
RT @DrGJackBrown: Saudi Air Force officer kills three people on a US Naval base and Trump's only response was to praise the Saudi leaders.…	['murder']
RT @Goddamnitgreg: Boomers and Gen X assumed we’d get conservative with age too. They forgot that we’re regularly exposed to violations of…	['murder']
RT @SketchesbyBoze: me at 16: I want the prettiest girl in school to ask me to promme at 22: I need to marry someone who loves and unders…	['murder']
RT @gtconway3d: you would think that @realDonaldTrump would have known enough to conduct a total and complete shutdown on making obsequious…	['murder']
RT @OutlawRadioABS: ****PLEASE RETWEET - MURDER IN SOUTH AFRICA*** @realDonaldTrump @LanaMarks @SecPompeo @TuckerCarlson Animal lover, Cath…	['murder']
Thirteen-year-old boy and man arrested on suspicion of woman's murder https://t.co/3yu4wcbNM7	['murder', 'murder']
RT @mitchellreports: Accepting the Saudi King’s apology without demanding they investigate is shocking. No demand for accountability. https…	['murder']
RT @uncooljerk: me during 2017 election: big bag of cans for the lads wonder what the absolute boys corbyn and mcdonnell will be drinking i…	['murder']
RT @LostMyInvite: @cspan The Saudis love the American people so much that they murder our journalists and fly planes into our buildings. Bu…	['murder', 'murder']
RT @DaPandaBanda: Press X to MURDER#kh #kingdomhearts #kingdomhearts3remind https://t.co/Jum5j86x3A	['kh', 'kingdomhearts', 'kingdomhearts3remind']
RT @deathpigeon: Brandon Farley is a threat to our communities and provides kill lists to Atomwaffen. https://t.co/iEHv6MOoa2	['murder']
RT @CloudAtrium: murder your expectations.	['murder', 'murder']
@TomiLahren @realDonaldTrump Yeah. Like the 16 year old boy with influenza that was denied medical treatment and di… https://t.co/2BDILc4nM7	['murder']
RT @RazanSpeaks: Yesterday 21 people were killed in Idlib, 9 were children, due to Russian/regime bombardment. The bombing worsens everyday…	['murder']
RT @ProfaneFeminist: I just found out that my cousin was shot and killed last night in a murder/suicide committed by her boyfriend. She has…	['murder']
RT @jrNTR999999999: 3 Years Nunchi ah Handicapped Mother Nyayam Kosam Poratam Chestundhi School Management accused tho Kalisipoyi Rape an…	['murder']
RT @David_Challen: TONIGHT at 9pm on @BBCTwo our family’s story will be heard.We’ve suffered for almost a decade. A death of a father, th…	['murder']
Women cry when they’re angry because they realize it is illegal to murder you &amp; that shit is frustrating.	['murder', 'murder']
RT @Corbynator2_0: Crime is UP in every category in Tory Britain:-Knife Crime UP 22%-Gun Crime UP 11%-Murder UP 9%And to top it all up…	['murder']
RT @mitchellreports: Accepting the Saudi King’s apology without demanding they investigate is shocking. No demand for accountability. https…	['murder']
RT @David_Challen: TONIGHT at 9pm on @BBCTwo our family’s story will be heard.We’ve suffered for almost a decade. A death of a father, th…	['murder']
RT @Buffalojilll: [First day as a detective]Me *pouring a drink*: let's play never have I everMurder suspect:Me: never have I ever sh…	['murder']
RT @rosemakeleni: I'm someone! 😭 https://t.co/OaKtB0cQxA https://t.co/CtrBWJ0uRh	['murder']
RT @ProfaneFeminist: I just found out that my cousin was shot and killed last night in a murder/suicide committed by her boyfriend. She has…	['murder']
RT @David_Challen: TONIGHT at 9pm on @BBCTwo our family’s story will be heard.We’ve suffered for almost a decade. A death of a father, th…	['murder']
it's still nutty to me seeing my linus outright murder red units	['murder', 'murder']
RT @BasedPoland: Germans are furious after yet another senseless murderA firefighter was beaten to death in front of his girlfriend by a…	['murder', 'murder']
RT @ambassadorchara: another day in @tedwheeler's Portland, another murder at the hands of the police force that holds the mayor's leash (h…	['murder', 'murder']
@SMario1981 @Education4Libs No need when there’s a clear pattern. Can’t even protest murder before a dumb sportsbal… https://t.co/f9yYEQHaUj	['murder', 'murder']
